priorite;score;nom_entreprise;adresse;telephone;telephone_intl;site_web;statut_web;note_google;nombre_avis;nb_photos_api;niche;ville;raisons;horaires_apercu;lien_google_maps;place_id;statut_appel;date_appel;notes;date_extraction
TIÈDE;60;Daniel Moquet signe vos allées - Ent. Prod'homme;144 Imp. Marie Delaune, 41200 Villefranche-sur-Cher, France;02 54 98 03 45;+33 2 54 98 03 45;https://www.daniel-moquet.com/;Oui;4.5;45;10;paysagiste;Romorantin;10+ photos API (excellent matériel visuel pour Claude) / 45 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 18:30 | mardi: 09:00 – 18:30 | mercredi: 09:00 – 18:30;https://maps.google.com/?cid=5346128286106176819;ChIJWd8ekeQw-0cRM80G6VlDMUo;;;;2026-05-08
TIÈDE;60;LAZ ELEC & BATIMENTS Vous avez un projets, nous avons la solution.;8 Rue de l'Outarde, 45300 Dadonville, France;02 38 39 99 37;+33 2 38 39 99 37;http://www.laz-elec.fr/;Oui;4.6;33;10;électricien;Pithiviers;10+ photos API (excellent matériel visuel pour Claude) / 33 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:00 – 18:00 | mardi: 07:00 – 18:00 | mercredi: 07:00 – 18:30;https://maps.google.com/?cid=13972569653453931726;ChIJk-879Zmh5UcRzkSG6RGK6ME;;;;2026-05-08
TIÈDE;60;Entreprise Villette;4 rue Folie, 28200 Villampuy, France;02 37 98 71 15;+33 2 37 98 71 15;https://www.villette-chauffage28.fr/?utm_source=gmb;Oui;4.4;38;10;plombier;Châteaudun;10+ photos API (excellent matériel visuel pour Claude) / 38 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:30 | mardi: 08:00 – 12:00, 13:30 – 17:30 | mercredi: 08:00 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=11517432389142766424;ChIJU6C7A9KH5EcRWONuZ7wj1p8;;;;2026-05-08
TIÈDE;60;Espace Home;5, Bis Bd des Frères Bouliveau, 28200 Châteaudun, France;02 37 66 16 80;+33 2 37 66 16 80;http://espace-home.fr/?utm_source=gmb;Oui;4.6;37;10;plombier;Châteaudun;10+ photos API (excellent matériel visuel pour Claude) / 37 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 18:00 | mardi: 09:00 – 12:00, 14:00 – 18:00 | mercredi: 09:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=15587619671256315734;ChIJVVUhrPV_40cRVrcfF4FZUtg;;;;2026-05-08
TIÈDE;58;EDF CNPE Chinon;Centrale Nucleaire 80, 37420 Avoine, France;02 34 68 80 00;+33 2 34 68 80 00;https://www.edf.fr/;Oui;4.1;43;10;électricien;Chinon;10+ photos API (excellent matériel visuel pour Claude) / 43 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.1/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux);lundi: 06:00 – 21:00 | mardi: 06:00 – 21:00 | mercredi: 06:00 – 21:00;https://maps.google.com/?cid=228241963686391489;ChIJrfKJ6GdD_UcRwW5dUNvgKgM;;;;2026-05-08
TIÈDE;58;AMD Chauffage;30 Av. des Peupleraies, 49400 Saumur, France;02 41 67 19 19;+33 2 41 67 19 19;https://www.axenergie.eu/agences/4-amd-chauffage;Oui;4.4;68;8;plombier;Saumur;8 photos API (bon matériel visuel) / 68 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Catégorie artisan confirmée par Google;;https://maps.google.com/?cid=14591743045898797163;ChIJ12B8lijxB0gRawCTaP1IgMo;;;;2026-05-08
TIÈDE;57;Adequat Services;186 Rue du Vernisson, 45200 Amilly, France;02 38 07 05 90;+33 2 38 07 05 90;http://www.adequatservices45.fr/?utm_source=gmb;Oui;4.8;55;8;plombier;Montargis;8 photos API (bon matériel visuel) / 55 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 17:00 | mardi: 09:00 – 12:00, 14:00 – 17:00 | mercredi: 09:00 – 12:00, 14:00 – 17:00;https://maps.google.com/?cid=12332402014192038063;ChIJNezt4hx-5UcRr3A6w0p-Jas;;;;2026-05-08
TIÈDE;56;Plombier Orleans Direct;2 Rue de la Gare, 45000 Orléans, France;02 46 91 54 21;+33 2 46 91 54 21;https://plombierorleansdirect.fr/;Oui;5;30;10;plombier;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 30 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=6323508396066532819;ChIJh0aXS4T75EcR0-2-AWKdwVc;;;;2026-05-08
TIÈDE;56;Tech'Plomberie;219 Rue du Clos Pasquiers, 45650 Saint-Jean-le-Blanc, France;06 63 95 22 42;+33 6 63 95 22 42;https://www.tech-plomberie.fr/;Oui;5;32;10;plombier;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=14893674959972302583;ChIJW95KaBMTQK4R935HTXf2sM4;;;;2026-05-08
TIÈDE;56;Goueffon Services;43 Rue Corne de Cerf, 45100 Orléans, France;02 38 66 06 06;+33 2 38 66 06 06;https://www.groupe-jrichard.fr/goueffon-services/;Oui;4.8;38;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 38 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 18:00 | mardi: 08:00 – 12:00, 13:30 – 18:00 | mercredi: 08:00 – 12:00, 13:30 – 18:00;https://maps.google.com/?cid=15338182393166571586;ChIJK0CasAHl5EcRQijYFJ8r3NQ;;;;2026-05-08
TIÈDE;56;LANTANA JARDÉCOR;12 Rue de la Gresie, 45380 La Chapelle-Saint-Mesmin, France;02 38 43 30 67;+33 2 38 43 30 67;https://www.lantanapaysage.fr/a-proximite-de-chez-vous/lantana-jardecor-paysagiste-orleans-loiret-45/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_website;Oui;4.7;43;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 43 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:00 – 17:00 | mardi: 08:00 – 12:00, 13:00 – 17:00 | mercredi: 08:00 – 12:00, 13:00 – 17:00;https://maps.google.com/?cid=3412113773991502760;ChIJ_VnU37fv5EcRqCP7N2ZDWi8;;;;2026-05-08
TIÈDE;56;ESKAPAD PAYSAGE;13 Chem. de l'Herbemont, 45560 Saint-Denis-en-Val, France;06 98 82 19 18;+33 6 98 82 19 18;http://www.eskapad-paysage.com/;Oui;5;44;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 44 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=619353620612764219;ChIJ8aIT_nLj5EcRO9L5ItZimAg;;;;2026-05-08
TIÈDE;56;Securielec - Electricien Orleans;3 Rue Honoré d'Estienne d'Orves, 45100 Orléans, France;02 46 91 54 85;+33 2 46 91 54 85;https://securielec45.fr/;Oui;5;30;10;électricien;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 30 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=16452419944456093590;ChIJydme7gvl5EcRln_bVMW8UuQ;;;;2026-05-08
TIÈDE;56;Gauthier Electricité;Zac de la Nivelle, 320 Rue des Moulins, 45750 Saint-Pryvé-Saint-Mesmin, France;02 38 66 14 02;+33 2 38 66 14 02;http://www.electricite-gauthier.fr/?utm_source=gmb;Oui;4.8;49;10;électricien;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 49 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=12536501981246222980;ChIJE2mhpYfv5EcRhHIpdiGa-q0;;;;2026-05-08
TIÈDE;56;Monsieur Jean - votre Plombier de confiance;133 Rue Origet, 37000 Tours, France;02 55 99 41 31;+33 2 55 99 41 31;https://www.monsieurjean-plombier.fr/;Oui;5;32;10;plombier;Tours;10+ photos API (excellent matériel visuel pour Claude) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=7903129209296367708;ChIJdSTw4JXV_EcRXLAfriSOrW0;;;;2026-05-08
TIÈDE;56;Empreinte Paysage;8 Rue Aristide Briand, 37540 Saint-Cyr-sur-Loire, France;06 59 08 42 42;+33 6 59 08 42 42;http://empreintepaysage.com/;Oui;4.9;45;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 45 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 18:00 | mardi: 07:30 – 18:00 | mercredi: 07:30 – 18:00;https://maps.google.com/?cid=5875340343292939864;ChIJ-4JKmd_V_EcRWE5_0OlmiVE;;;;2026-05-08
TIÈDE;56;Gaïa Nostra - Paysagiste en Indre et Loire 37;34 Rue de la Voie Romaine, 37360 Semblançay, France;06 27 13 91 24;+33 6 27 13 91 24;http://www.gaia-nostra.fr/;Oui;5;31;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 31 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 18:00 | mardi: 08:30 – 18:00 | mercredi: 08:30 – 18:00;https://maps.google.com/?cid=7568475014664730246;ChIJnzrBIqjT4kcRhraCJO2fCGk;;;;2026-05-08
TIÈDE;56;Paysagiste Touraine - élagueur veigné : espaces verts chambray les Tours Poitiers Tours;9bis Av. de Couzières, 37250 Veigné, France;07 70 36 84 00;+33 7 70 36 84 00;https://www.paysagiste-touraine.com/;Oui;5;41;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 41 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 20:00 | mardi: 07:30 – 20:00 | mercredi: 07:30 – 20:00;https://maps.google.com/?cid=18331388488976733729;ChIJjVLpoRPX_EcRIZYk9bQsZv4;;;;2026-05-08
TIÈDE;56;Serrault Jardins - Blois;1 Rue du Clos, Parc de l'activité de, L'Ardoise, 41700 Cour-Cheverny, France;02 54 79 22 55;+33 2 54 79 22 55;http://www.serrault.fr/;Oui;4.9;37;10;paysagiste;Blois;10+ photos API (excellent matériel visuel pour Claude) / 37 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 13:00 – 17:00 | mardi: 09:00 – 12:00, 13:00 – 17:00 | mercredi: 09:00 – 12:00, 13:00 – 17:00;https://maps.google.com/?cid=8422948201616283394;ChIJXUZ1Xrqu5EcRApfaPsNS5HQ;;;;2026-05-08
TIÈDE;56;Dirélec P. Lamine;41 Rue Ulysse Fleury, 41350 Vineuil, France;06 65 94 86 68;+33 6 65 94 86 68;http://www.dir-elec.fr/;Oui;5;37;10;électricien;Blois;10+ photos API (excellent matériel visuel pour Claude) / 37 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=8010711104209959442;ChIJSzwGm_an5EcREjq2hE7DK28;;;;2026-05-08
TIÈDE;56;Berry Climat - plombier chauffage climatisation;5 Rue Fénelon, 18390 Saint-Germain-du-Puy, France;06 36 90 70 80;+33 6 36 90 70 80;http://www.berry-climat.fr/;Oui;4.9;49;10;plombier;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 49 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:00 – 17:00 | mardi: 08:00 – 12:00, 13:00 – 17:00 | mercredi: 08:00 – 12:00, 13:00 – 17:00;https://maps.google.com/?cid=14937105140966003962;ChIJ1RCTSNW6-kcR-pTwS_xBS88;;;;2026-05-08
TIÈDE;56;AJR;1 Rue Flora Tristan, 18000 Bourges, France;09 85 09 04 09;+33 9 85 09 04 09;http://ajr-plombierchauffagiste.fr/;Oui;4.7;37;10;plombier;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 37 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 18:00 | mardi: 07:30 – 18:00 | mercredi: 07:30 – 18:00;https://maps.google.com/?cid=1547617034577666024;ChIJn3SK3XGX-kcR6F9YSn49ehU;;;;2026-05-08
TIÈDE;56;Mano L'Eau;1 Rue I et Frédéric Joliot Curie, 18230 Saint-Doulchard, France;06 65 99 06 40;+33 6 65 99 06 40;https://manoleau-plomberie.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb;Oui;5;34;10;plombier;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 34 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 18:00 | mardi: 08:00 – 12:00, 14:00 – 18:00 | mercredi: 08:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=14512951376087493110;ChIJ5WsC_7TRggQR9ik2NmJcaMk;;;;2026-05-08
TIÈDE;56;Nico Aménagements Extérieurs;2 Rue de la Pierre Folquières, 18570 Le Subdray, France;07 85 60 93 26;+33 7 85 60 93 26;https://www.bourges.infoptimum.com/pro/le-subdray/espaces-verts-clotures-jardin-mineral-zen-plantations-preparation-de-sols-gazon-contrat-dentretien-annuel-conduite-de-mini-pelle-/nico-amenagements-exterieurs-875.html;Oui;4.9;36;10;paysagiste;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 36 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 19:00 | mardi: 07:30 – 19:00 | mercredi: 07:30 – 19:00;https://maps.google.com/?cid=12020427827695642151;ChIJB6M3MvLt-kcRJ-YEHmwj0aY;;;;2026-05-08
TIÈDE;56;AQUAVOLTA;Espace Atlantic, 20 Av. Gustave Eiffel Bat. C6, 28630 Gellainville, France;02 46 56 98 35;+33 2 46 56 98 35;https://www.aqua-volta.com/;Oui;4.9;44;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 44 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 18:00 | mardi: 09:00 – 18:00 | mercredi: 09:00 – 18:00;https://maps.google.com/?cid=9987612326663534420;ChIJhYycS7J_iWQRVLcXlX4gm4o;;;;2026-05-08
TIÈDE;56;Benett Multi Services;13 Rue Jules Siegfried, 28000 Chartres, France;06 40 12 57 74;+33 6 40 12 57 74;https://benett-multi-services.fr/;Oui;5;30;10;paysagiste;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 30 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 17:00 | mardi: 09:00 – 17:00 | mercredi: Fermé;https://maps.google.com/?cid=4678897461309057331;ChIJtdr4iVqVLWYRM6nNgXPI7kA;;;;2026-05-08
TIÈDE;56;RITIE électricien certifié QUALIFELEC - IRVE et RGE;3 Rue de la Bigoterie, 28150 Boisville-la-Saint-Père, France;06 24 93 34 33;+33 6 24 93 34 33;https://ritie.fr/;Oui;5;46;10;électricien;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 46 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 18:00 | mardi: 07:30 – 18:00 | mercredi: 07:30 – 18:00;https://maps.google.com/?cid=15349741102458180747;ChIJi5GAL4pq5EcRi5Q7zjQ8BdU;;;;2026-05-08
TIÈDE;56;Laurent Electricité Dépannage;6 Rue Victor Hugo, 35131 Chartres-de-Bretagne, France;06 78 83 76 12;+33 6 78 83 76 12;https://laurentelectricitedepannage.fr/;Oui;5;39;10;électricien;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 39 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 20:00 | mardi: 08:00 – 20:00 | mercredi: 08:00 – 20:00;https://maps.google.com/?cid=8940481874067347578;ChIJ7eOlJif3w4UReliaUOX4Enw;;;;2026-05-08
TIÈDE;56;VAL PAYSAGES - Paysagiste;5, impasse des, Chem. les Fadeaux, 36000 Châteauroux, France;06 80 90 97 39;+33 6 80 90 97 39;http://www.valpaysages.fr/;Oui;4.8;32;10;paysagiste;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=4094045672718213011;ChIJdzg4aP4J-0cRkx-YINn40Dg;;;;2026-05-08
TIÈDE;56;Daniel Moquet signe vos jardins - Ent. Parcel;Les Fineaux, 36130 Montierchaume, France;02 54 01 08 85;+33 2 54 01 08 85;https://www.moquet-jardins.com/;Oui;4.9;41;10;paysagiste;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 41 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 19:00 | mardi: 09:00 – 19:00 | mercredi: 09:00 – 19:00;https://maps.google.com/?cid=12754112303617730044;ChIJQRQQMyoJ-0cR_OWS4pC1_7A;;;;2026-05-08
TIÈDE;56;Guichet Teddy William;178 Av. du Général de Gaulle, 36130 Déols, France;06 59 24 38 73;+33 6 59 24 38 73;http://www.guichet-elaguage.fr/;Oui;5;31;10;paysagiste;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 31 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=1020211396818161809;ChIJ9aAElokJ-0cRkdAmL9yEKA4;;;;2026-05-08
TIÈDE;56;Daniel Moquet signe vos clôtures - Ent. Boudeau;Les Fineaux, 36130 Montierchaume, France;02 54 60 82 68;+33 2 54 60 82 68;https://www.moquet-clotures.com/cloture-portail/;Oui;4.7;42;10;paysagiste;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 42 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 18:00 | mardi: 09:00 – 18:00 | mercredi: 09:00 – 18:00;https://maps.google.com/?cid=4981382825830271452;ChIJZZsVA98J-0cR3EnYn0ltIUU;;;;2026-05-08
TIÈDE;56;ADH Services – Entretien Jardin Élagage Vendôme;58 Av. du Petit Thouars, 41100 Villiers-sur-Loir, France;02 54 72 79 49;+33 2 54 72 79 49;https://www.adh-paysages.com/entretien-du-jardin-vendome/;Oui;4.9;30;10;paysagiste;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 30 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 19:00 | mardi: 09:00 – 12:00, 14:00 – 19:00 | mercredi: 09:00 – 12:00, 14:00 – 19:00;https://maps.google.com/?cid=3835734190130610741;ChIJwTSsbypr40cRNUKOX-xDOzU;;;;2026-05-08
TIÈDE;56;Raphelec;18 Rue du Gris d'Aunis, 41100 Naveil, France;06 25 09 64 01;+33 6 25 09 64 01;https://raphelec41.fr/?utm_source=gmb;Oui;5;35;10;électricien;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 35 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=4129332113663772795;ChIJXYkWGA8_WAQRe8iK4q1VTjk;;;;2026-05-08
TIÈDE;56;JD aménagements;26 Chem. des Bœufs, 45460 Les Bordes, France;06 59 93 36 37;+33 6 59 93 36 37;https://jdamenagements.com/;Oui;5;30;10;paysagiste;Gien;10+ photos API (excellent matériel visuel pour Claude) / 30 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 18:00 | mardi: 07:30 – 18:00 | mercredi: 07:30 – 18:00;https://maps.google.com/?cid=8563540008500169769;ChIJ96PKhWGcKa0RKYx_IkTO13Y;;;;2026-05-08
TIÈDE;56;Teddy Baumgarten;30 Rue du Faubourg de la Chaussée, 45200 Montargis, France;06 41 13 62 22;+33 6 41 13 62 22;https://www.tb-elagage.fr/;Oui;5;30;10;paysagiste;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 30 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=8207278151454081795;ChIJSzZMz_uB70cRA8M-pv4b5nE;;;;2026-05-08
TIÈDE;56;Dorkel Paysagiste - Terrassement Nettoyage de Toiture;30 bis Rue du Vieil Abreuvoir, 78100 Saint-Germain-en-Laye, France;06 82 09 29 62;+33 6 82 09 29 62;https://www.drkbryanpaysagiste.fr/?utm_source=gmb;Oui;5;43;10;paysagiste;Dreux;10+ photos API (excellent matériel visuel pour Claude) / 43 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:00 – 19:00 | mardi: 07:00 – 19:00 | mercredi: 07:00 – 19:00;https://maps.google.com/?cid=10928054936552479058;ChIJJQoWzSX26oQRUhkqwxBAqJc;;;;2026-05-08
TIÈDE;56;Crosnier Jardins;2 Chem. des Poulains, 37530 Nazelles-Négron, France;02 47 44 15 83;+33 2 47 44 15 83;http://crosnier-jardins.fr/;Oui;4.9;34;10;paysagiste;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 34 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:30, 13:30 – 17:30 | mardi: 09:00 – 12:30, 13:30 – 17:30 | mercredi: 09:00 – 12:30, 13:30 – 17:30;https://maps.google.com/?cid=6124387464866129335;ChIJo71MTfbL_EcRt2UzbvMx_lQ;;;;2026-05-08
TIÈDE;56;Crosnier Services;2 Chem. des Poulains, 37530 Nazelles-Négron, France;02 47 64 33 73;+33 2 47 64 33 73;https://crosnierservices.fr/;Oui;4.7;32;10;paysagiste;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 17:00 | mardi: 09:00 – 12:00, 14:00 – 17:00 | mercredi: 09:00 – 12:00, 14:00 – 17:00;https://maps.google.com/?cid=10434805895611634654;ChIJo9ZpuJTL_EcR3lMVFK3gz5A;;;;2026-05-08
TIÈDE;56;HOME RENOV 49;1 Rue de l'Oreau, 49400 Saumur, France;02 41 03 92 19;+33 2 41 03 92 19;https://www.homerenov49.com/;Oui;4.7;43;10;plombier;Saumur;10+ photos API (excellent matériel visuel pour Claude) / 43 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:30, 14:00 – 18:00 | mardi: 09:00 – 12:30, 14:00 – 18:00 | mercredi: 09:00 – 12:30, 14:00 – 18:00;https://maps.google.com/?cid=73186009724247548;ChIJB06vf-vwB0gR_F0kwEkCBAE;;;;2026-05-08
TIÈDE;56;Entreprises Delorme J Paysagistes Maine Et Loire;69 Rue des Frères Lumière, 49400 Saumur, France;07 80 62 02 90;+33 7 80 62 02 90;http://delormepaysagiste49.fr/;Oui;5;38;10;paysagiste;Saumur;10+ photos API (excellent matériel visuel pour Claude) / 38 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=9273531334650470963;ChIJa4iSHXb3B0gRM6JLl50zsoA;;;;2026-05-08
